target_x,target_y,end_x,end_y
-574.2443,-394.8191,-619.2547326223544,-408.2962809972094
-571.9014,-393.65097,-617.3083515833937,-406.9296628826427
-569.5793,-392.44214,-614.7922023515152,-404.8731104726616
-567.27856,-391.19296,-612.1348933760873,-402.40990757062355
-565.0,-389.9038,-609.5889007050305,-401.6972476671891
-562.74426,-388.5751,-607.1025873214192,-400.10278523627744
-560.5121,-387.2072,-604.5768528191462,-399.3256652825324
-558.30414,-385.8006,-602.5696215478797,-399.1609983705323
-556.1211,-384.35562,-600.6889819333094,-396.28528896423404
-553.96356,-382.8728,-598.0005557917654,-393.5540692248804
-551.8322,-381.35254,-595.5345667995408,-391.7003277602275
-549.7277,-379.79532,-593.2357623633798,-391.28631216778064
-547.65076,-378.2016,-590.8890119497307,-391.1595016123797
-545.6019,-376.5719,-588.7065294819731,-390.48922043690675
-543.58185,-374.90668,-586.4901166452084,-388.1586488167009
-541.5911,-373.20645,-584.2270067200234,-386.6511018010057
-539.63043,-371.4717,-582.1288955940108,-384.7070460564763
-537.70026,-369.70306,-579.4858652209316,-383.2828245462201
-535.8013,-367.90097,-577.1998947464842,-382.7997790384832
-533.93396,-366.066,-575.57539796835,-382.0798081178294
-532.09906,-364.19876,-573.1107701278484,-381.86615522271484
-530.29694,-362.29974,-570.3299943483843,-380.0006683931734
-528.52826,-360.3696,-567.8577414422962,-378.82816220777073
-526.7936,-358.40884,-565.2004130284772,-376.89541924007307
-525.0933,-356.41815,-562.5766744000852,-375.2898921375614
-523.4281,-354.39807,-560.5721580406213,-375.30212404974543
-521.7984,-352.3492,-557.3966638478595,-372.6106341376184
-520.20465,-350.27225,-554.1820635399454,-370.2777269248629
-518.64746,-348.1678,-551.6568975491737,-369.24583340256225
-517.1272,-346.03647,-549.0786516657995,-367.3038528457129
-515.64435,-343.87894,-547.0984521083507,-364.4604877673096
-514.1994,-341.69586,-544.7986510656453,-362.3105067846828
-512.7928,-339.48788,-542.3346250417165,-359.69493546586307
-511.4249,-337.2557,-539.8401100185088,-357.7198735478044
-510.0962,-335.0,-538.0435670361553,-356.23029592822684
-508.80704,-332.72144,-535.6164517703992,-353.75538108314913
-507.55786,-330.42075,-533.3990931715305,-353.1655657415189
-506.34903,-328.09857,-532.3069993922908,-351.7525781882653
-505.1809,-325.75568,-529.1286152972473,-347.974337783631
-504.05383,-323.39273,-526.4916565791204,-345.45031470870504
-502.96817,-321.0105,-524.9861778172427,-342.39300167942525
-501.9243,-318.60968,-523.1658830789685,-341.0217989590021
-500.92242,-316.19098,-521.3964404141749,-338.7134495985778
-499.96292,-313.7552,-520.1185056258048,-337.5121143113283
-499.0461,-311.303,-518.3754750795565,-335.39918786077766
-498.1722,-308.83524,-516.484818372508,-332.3076265093909
-497.34152,-306.35254,-514.9834381236453,-330.4952432715992
-496.5543,-303.85574,-513.2970451331718,-328.72480316792985
-495.81076,-301.3456,-512.1453373523256,-326.80546371079845
-495.1111,-298.82285,-511.14437488683524,-324.3229013012842
-494.45563,-296.2883,-509.60757793605774,-322.6372645000576
-493.84448,-293.74265,-508.64112201889594,-319.71659611982415
-493.27786,-291.18677,-507.1625349350748,-317.73766071154625
-492.75592,-288.62134,-506.4650979299065,-316.1278760321368
-492.27884,-286.04724,-505.1650246020421,-314.1078531437501
-491.84674,-283.46518,-504.3492680801744,-311.5270394201044
-491.45978,-280.87598,-503.3885200277059,-308.6391107561417
-491.11807,-278.2804,-501.9848778154429,-305.3608850690589
-490.82172,-275.67926,-501.92032615926377,-303.6172447359331
-490.5708,-273.07336,-501.1600692649261,-300.94479252716303
-490.3654,-270.46347,-500.7269250656216,-298.9870151346728
-490.20557,-267.8504,-500.13402664233047,-296.32496153317584
-490.09137,-265.23492,-500.61055436875455,-294.33759355948723
-490.02286,-262.61786,-500.0312715671105,-291.3917823404637
-490.0,-260.0,-499.43525724216227,-288.2014768639565
-490.02286,-257.38214,-498.7499553105178,-285.48974248110187
-490.09137,-254.76508,-498.31027879677663,-282.2682031268614
-490.20557,-252.14961,-497.9111664010185,-278.17473740312676
-490.3654,-249.53653,-496.9544808654582,-274.60075928013424
-490.5708,-246.92664,-497.2398118863976,-270.8647504450146
-490.82172,-244.32072,-496.9851248508538,-267.12694929713814
-491.11807,-241.7196,-497.1625337110502,-264.2650362235943
-491.45978,-239.12404,-497.32782208264905,-261.6628824578206
-491.84674,-236.53484,-496.521763366889,-258.739731703321
-492.27884,-233.95277,-496.6098941227487,-255.41990240030572
-492.75592,-231.37865,-495.9481201995069,-253.2702437071378
-493.27786,-228.81325,-495.5639718664147,-250.32027261097716
-493.84448,-226.25734,-495.70386706072713,-247.83821171068632
-494.45563,-223.71172,-495.64285410669123,-245.09487944924476
-495.1111,-221.17714,-496.0247772146449,-243.26369654850706
-495.81076,-218.6544,-495.96414895364705,-241.63997615297455
-496.5543,-216.14424,-496.1485246390832,-239.2265327781468
-497.34152,-213.64745,-495.5661680750412,-236.45912298970077
-498.1722,-211.16478,-496.01108429828446,-234.15205519541396
-499.0461,-208.69698,-496.43859972200306,-232.08445014254005
-499.96292,-206.24481,-496.61505458086515,-229.9801748818192
-500.92242,-203.809,-497.2016742511832,-227.67727619014562
-501.9243,-201.39034,-497.8097109625834,-225.1232034661807
-502.96817,-198.9895,-498.4824101759774,-222.7523746556792
-504.05383,-196.60725,-498.98402549870707,-220.27722994377524
-505.1809,-194.24432,-499.66062831796376,-217.65078295937474
-506.34903,-191.90143,-500.5085193281797,-214.82670086870206
-507.55786,-189.57927,-501.03014434027716,-211.72740969593104
-508.80704,-187.27856,-502.67728951379706,-208.27173806190893
-510.0962,-185.0,-503.11719521953944,-205.26970506181914
-511.4249,-182.7443,-504.21554986040894,-202.19304910129284
-512.7928,-180.51212,-504.9990241312123,-199.98419494572406
-514.1994,-178.30414,-505.69891521459016,-197.45424119296467
-515.64435,-176.12106,-506.67481274585646,-195.30245371947737
-517.1272,-173.96353,-507.15794772709916,-193.2601964485975
-518.64746,-171.83221,-508.55012646350156,-190.82791804692812
-520.20465,-169.72775,-509.79995239338945,-188.72512151832467
-521.7984,-167.65077,-510.86742430587935,-187.09421018118968
-523.4281,-165.60194,-511.2725766086874,-184.92482519602453
-525.0933,-163.58186,-512.0368573424763,-183.1890573866747
-526.7936,-161.59114,-513.9850942458655,-180.38702435293845
-528.52826,-159.6304,-515.3382697740659,-178.44664424081327
-530.29694,-157.70024,-516.5944228016951,-176.955886191565
-532.09906,-155.80124,-518.5200538610858,-175.31814725106923
-533.93396,-153.93398,-520.0425165307911,-173.52602750633667
-535.8013,-152.09903,-521.6063534279913,-171.75155481527793
-537.70026,-150.29695,-523.2365533578037,-170.13244350832355
-539.63043,-148.52827,-524.771201630146,-168.341378378684
-541.5911,-146.79356,-526.3045574349815,-166.45582973490463
-543.58185,-145.09334,-528.4990873177622,-164.12931585855063
-545.6019,-143.4281,-529.8408569625516,-162.60105842047113
-547.65076,-141.79839,-532.1685480632724,-160.56089214355086
-549.7277,-140.20467,-534.2946326404713,-159.45910272195448
-551.8322,-138.64745,-536.0042100590103,-157.7796351619923
-553.96356,-137.1272,-537.9986116313988,-155.90358247928083
-556.1211,-135.64436,-539.4870300062213,-154.0503784263356
-558.30414,-134.19942,-540.7754976023657,-152.6057739258907
-560.5121,-132.79279,-543.0319735014258,-151.19701267958018
-562.74426,-131.42491,-545.2747010107449,-150.41732737753097
-565.0,-130.09619,-547.3122878922414,-149.210093260078
-567.27856,-128.80704,-548.5658307398303,-148.78133477357977
-569.5793,-127.55786,-550.4548822512088,-147.43776875929967
-571.9014,-126.34902,-552.5982064333095,-146.37247463782444
-574.2443,-125.18089,-554.2475298379311,-145.31756983827785
-576.60724,-124.05383,-555.9509655475358,-144.92485835732833
-578.9895,-122.96818,-558.0588369763622,-144.3806498486599
-581.3903,-121.92427,-560.2875720056289,-143.62754934924408
-583.809,-120.922424,-562.6485247353064,-142.87853839543885
-586.2448,-119.96294,-564.307318560729,-142.14107784797983
-588.69696,-119.046104,-565.9101309487812,-141.28037007539353
-591.1648,-118.17221,-567.8254893494262,-140.49587319634628
-593.64746,-117.34152,-568.9549361868092,-140.19666966521703
-596.1442,-116.55428,-570.5443560877617,-139.01822340904442
-598.6544,-115.810745,-572.433760115028,-138.2619105354991
-601.1771,-115.11113,-574.4191437154958,-137.8022625018088
-603.71173,-114.45564,-576.840549325726,-137.26506673409096
-606.2573,-113.84449,-579.2449893556062,-136.9562503248212
-608.81323,-113.27786,-580.6483402864172,-136.69040894667202
-611.37866,-112.75592,-582.6597383588445,-136.39943344860114
-613.95276,-112.27884,-585.3713743730503,-136.1745354725377
-616.53485,-111.84675,-588.5826469584345,-135.41439878985392
-619.124,-111.45979,-590.8435797211706,-135.44839124987368
-621.7196,-111.11808,-593.5952832185849,-135.38887217516253
-624.32074,-110.82172,-596.2707550953595,-135.1272067693703
-626.92664,-110.57079,-599.7237493688656,-134.8923149252947
-629.5365,-110.365395,-601.824031857895,-134.31032562143565
-632.1496,-110.20557,-603.722765654523,-134.02205190926358
-634.7651,-110.09138,-606.175012809288,-133.83643340421727
-637.38214,-110.02284,-608.0628233051494,-133.8554716274928
-640.0,-110.0,-610.2882327533694,-133.56834651756392
-642.61786,-110.02284,-613.5782078577421,-133.5067005763966
-645.2349,-110.09138,-616.4308103058162,-133.22904875380272
-647.8504,-110.20557,-618.8036320752745,-133.35656214495958
-650.4635,-110.365395,-621.9202939538554,-133.68627822511337
-653.07336,-110.57079,-625.2937173510118,-133.66134535520536
-655.67926,-110.82172,-627.4450477137937,-133.90772780384526
-658.2804,-111.11808,-630.2969172319223,-133.9182052856886
-660.876,-111.45979,-633.4085218224143,-134.15558483416083
-663.46515,-111.84675,-636.016040989413,-134.15585163260093
-666.04724,-112.27884,-638.0414925512329,-134.06147486858424
-668.62134,-112.75592,-639.3968448299679,-134.5238668852904
-671.18677,-113.27786,-642.2640630996168,-134.61440201248334
-673.7427,-113.84449,-644.9245302367837,-134.88549220839678
-676.28827,-114.45564,-646.9945089004806,-134.93164574459382
-678.8229,-115.11113,-648.8266377810754,-135.22148092734102
-681.3456,-115.810745,-651.916488837771,-136.21955487152175
-683.8558,-116.55428,-655.678178681676,-136.77127250482187
-686.35254,-117.34152,-657.6785084895018,-137.22072717481916
-688.8352,-118.17221,-660.532045929358,-137.45258414214186
-691.30304,-119.046104,-662.6803681496627,-138.18147199723984
-693.7552,-119.96294,-664.545087362755,-138.30309608266816
-696.191,-120.922424,-667.436420422622,-139.4406817452808
-698.6097,-121.92427,-670.746241448565,-140.09487703741456
-701.0105,-122.96818,-673.3803447320753,-140.8426315092504
-703.39276,-124.05383,-675.1647282966247,-141.31783531990078
-705.7557,-125.18089,-677.7744962303245,-141.9326193392726
-708.0986,-126.34902,-680.7972431593439,-142.99532345358176
-710.4207,-127.55786,-683.3959800903388,-143.6410113547644
-712.72144,-128.80704,-685.7458924684444,-144.7124764940915
-715.0,-130.09619,-688.0672351332465,-145.62208724833414
-717.25574,-131.42491,-691.2572801433882,-146.28126551272408
-719.4879,-132.79279,-693.4807185767156,-147.20049308622697
-721.69586,-134.19942,-695.8213572343467,-148.22522792057333
-723.8789,-135.64436,-698.4706780206498,-149.7145676603966
-726.03644,-137.1272,-701.221982787231,-151.03881484050981
-728.1678,-138.64745,-703.3961350227944,-152.01598841852945
-730.2723,-140.20467,-705.2756421023912,-153.313017837422
-732.34924,-141.79839,-707.6258939508159,-154.65399916428447
-734.3981,-143.4281,-710.1084823254258,-155.93645186149908
-736.41815,-145.09334,-713.4494338259685,-157.4497370631724
-738.4089,-146.79356,-716.409691650248,-159.09515998431405
-740.36957,-148.52827,-718.3926902799932,-159.65309907138203
-742.29974,-150.29695,-720.2411015383925,-161.0605186517754
-744.1987,-152.09903,-721.7814245186987,-162.01245393490927
-746.06604,-153.93398,-724.5318586248209,-163.71853665231134
-747.90094,-155.80124,-726.422403011776,-165.08355560549978
-749.70306,-157.70024,-727.6847640501354,-165.84504779671724
-751.47174,-159.6304,-729.6158192381221,-166.96864299486936
-753.2064,-161.59114,-731.7970772552555,-168.06735318244174
-754.9067,-163.58186,-734.1235717598925,-169.5209916550607
-756.5719,-165.60194,-735.9292900241628,-170.94312006231203
-758.2016,-167.65077,-737.9017812725062,-172.24905807040483
-759.79535,-169.72775,-739.3004507228966,-173.3502208201426
-761.35254,-171.83221,-741.0360217983697,-174.503082353306
-762.8728,-173.96353,-742.966229808723,-176.14390742579053
-764.35565,-176.12106,-744.8573668916848,-177.48098634199553
-765.8006,-178.30414,-746.5559937326124,-178.73088425766434
-767.2072,-180.51212,-748.6903904177667,-180.12804633014153
-768.5751,-182.7443,-750.4036917165374,-181.75615608586267
-769.9038,-185.0,-751.5102610002633,-183.43911521751295
-771.19293,-187.27856,-753.329458215565,-185.39602402491957
-772.44214,-189.57927,-755.0889505553195,-187.71831329431456
-773.651,-191.90143,-756.5930141933713,-189.0962307864221
-774.8191,-194.24432,-758.6035589995007,-190.8066961679144
-775.94617,-196.60725,-759.948304065253,-192.63611848784197
-777.0318,-198.9895,-761.5414724203174,-194.17288037969865
-778.07574,-201.39034,-763.4655982678578,-196.56545402789993
-779.0776,-203.809,-765.836707240493,-199.26380038954227
-780.03705,-206.24481,-767.7485244629436,-201.68510512577234
-780.9539,-208.69698,-769.347788794702,-204.0434365921575
-781.82776,-211.16478,-770.87201758279,-206.35753610190991
-782.65845,-213.64745,-772.7091069567064,-209.25573364139137
-783.44574,-216.14424,-774.1268304533401,-211.41612976414694
-784.1893,-218.6544,-775.6657092290603,-214.18962396528607
-784.88885,-221.17714,-776.7675054834438,-215.61463998837138
-785.5444,-223.71172,-777.7401521869365,-218.32632162587083
-786.1555,-226.25734,-778.8929209745551,-220.30566153016912
-786.72217,-228.81325,-780.1815071094001,-222.5519264324882
-787.2441,-231.37865,-780.9883889281608,-224.6622336979109
-787.7212,-233.95277,-782.1246696668734,-227.0490364888114
-788.15326,-236.53484,-782.6785268074751,-229.20059203983078
-788.5402,-239.12404,-783.8165297550912,-230.91197984463116
-788.8819,-241.7196,-785.311387174044,-234.1466535275794
-789.1783,-244.32072,-787.1294095758562,-236.7299367395998
-789.4292,-246.92664,-787.96074276896,-238.35348155584776
-789.6346,-249.53653,-789.7255549878507,-240.91266568043667
-789.79443,-252.14961,-790.5298345022388,-242.72771039711566
-789.9086,-254.76508,-791.0009809006615,-244.25539070779385
-789.9772,-257.38214,-791.347154222817,-246.032582199221
-790.0,-260.0,-791.9369959937288,-248.17575922933767
-789.9772,-262.61786,-793.0341189643747,-250.1948032774274
-789.9086,-265.23492,-793.6752311672492,-251.88713272174869
-789.79443,-267.8504,-794.4750657498178,-254.00413106562934
-789.6346,-270.46347,-795.2784950187463,-255.91878472584446
-789.4292,-273.07336,-795.8009008769154,-258.0939847117768
-789.1783,-275.67926,-796.6612778041831,-260.439342613416
-788.8819,-278.2804,-797.6235156791075,-263.36982750184296
-788.5402,-280.87598,-798.4877686847695,-266.01103588347826
-788.15326,-283.46518,-799.8856789948816,-269.17591833040115
-787.7212,-286.04724,-800.544368749696,-271.55396112374603
-787.2441,-288.62134,-801.1531513542333,-273.86611067610016
-786.72217,-291.18677,-801.909579361032,-276.9624497980913
-786.1555,-293.74265,-801.785496034125,-279.06853088978
-785.5444,-296.2883,-800.5522648269027,-281.4780610940576
-784.88885,-298.82285,-800.6722439965741,-285.41898376301697
-784.1893,-301.3456,-799.8497756052022,-289.20783563936055
-783.44574,-303.85574,-799.2667317971637,-292.2278736205596
-782.65845,-306.35254,-798.5227519104083,-295.6974388359181
-781.82776,-308.83524,-798.0705359854701,-298.34399524396144
-780.9539,-311.303,-796.7010069502986,-300.55582110450666
-780.03705,-313.7552,-795.0522754836251,-303.81195400650404
-779.0776,-316.19098,-793.9491093462746,-307.1060143588141
-778.07574,-318.60968,-792.8698005145488,-310.5340966126645
-777.0318,-321.0105,-791.7186697073147,-313.8886883219263
-775.94617,-323.39273,-790.8451629703052,-316.32227044042725
-774.8191,-325.75568,-789.9538315213747,-318.26901729745146
-773.651,-328.09857,-788.6353462375102,-321.31276536090013
-772.44214,-330.42075,-787.379084140578,-323.36918386392574
-771.19293,-332.72144,-785.8526261108786,-325.28132144646037
-769.9038,-335.0,-784.6648551185131,-327.4141275764836
-768.5751,-337.2557,-783.6443796362157,-329.8943096265051
-767.2072,-339.48788,-782.0940297383751,-331.30735793825056
-765.8006,-341.69586,-781.1020364039582,-333.6462346006382
-764.35565,-343.87894,-779.7453938766636,-336.52266243195464
-762.8728,-346.03647,-778.4344246128467,-338.7773006940354
-761.35254,-348.1678,-776.964235468,-340.9325802883122
-759.79535,-350.27225,-775.5650935625827,-343.3490519177243
-758.2016,-352.3492,-774.4589782963558,-346.40260088717616
-756.5719,-354.39807,-773.126690687415,-349.44955956003605
-754.9067,-356.41815,-772.0458269997886,-352.27967526966114
-753.2064,-358.40884,-770.976319962574,-354.0114383088833
-751.47174,-360.3696,-769.1570638366156,-355.220026797815
-749.70306,-362.29974,-767.852637057324,-357.34040406099
-747.90094,-364.19876,-766.1886872042586,-359.0039723369128
-746.06604,-366.066,-764.8887973013904,-360.50000910162265
-744.1987,-367.90097,-764.3376006956132,-362.11121216548327
-742.29974,-369.70306,-763.3499462588517,-362.9604507849421
-740.36957,-371.4717,-761.3735906503589,-364.75343912028444
-738.4089,-373.20645,-759.9291396169109,-366.7089569781534
-736.41815,-374.90668,-757.992603633963,-369.45497471028614
-734.3981,-376.5719,-755.7895031579337,-371.0634270048799
-732.34924,-378.2016,-753.2184470133647,-373.6788605556724
-730.2723,-379.79532,-751.1696135157079,-376.35601400010626
-728.1678,-381.35254,-749.3860055611822,-377.630645611495
-726.03644,-382.8728,-747.1264812313801,-379.76973486802495
-723.8789,-384.35562,-745.4648332210282,-380.74961525369434
-721.69586,-385.8006,-743.3391327500982,-382.07044745422826
-719.4879,-387.2072,-741.1547494594371,-382.84123166803204
-717.25574,-388.5751,-739.7627913576963,-383.0415532248385
-715.0,-389.9038,-737.698134469508,-383.93671805501816
-712.72144,-391.19296,-735.8429908343959,-384.95365280398113
-710.4207,-392.44214,-734.4848544988989,-387.0684120248248
-708.0986,-393.65097,-732.5653396897518,-389.17927611005257
-705.7557,-394.8191,-730.8219024530879,-390.12605039251645
-703.39276,-395.94617,-727.7550134613424,-392.60633803610114
-701.0105,-397.03183,-723.4367206515454,-394.99111363277785
-698.6097,-398.0757,-719.504206397389,-397.1704138971655
-696.191,-399.07758,-716.4330991591507,-398.01249412084866
-693.7552,-400.03708,-713.7311529503473,-399.0704147381364
-691.30304,-400.9539,-710.8049792262369,-399.4938449047555
-688.8352,-401.8278,-707.9210718762305,-400.0545204269671
-686.35254,-402.65848,-705.9130201126001,-400.45008972583355
-683.8558,-403.4457,-702.7000207038573,-400.5186230089481
-681.3456,-404.18924,-699.9678596136503,-402.02675532748015
-678.8229,-404.8889,-697.4074206895724,-402.54838190759864
-676.28827,-405.54437,-695.0423650011737,-403.222165366047
-673.7427,-406.15552,-692.0574853562131,-403.350770890608
-671.18677,-406.72214,-688.8870826781034,-402.67108145806384
-668.62134,-407.24408,-684.6812838506295,-404.0744180384434
-666.04724,-407.72116,-681.6845232129183,-405.1901685531609
-663.46515,-408.15326,-678.240163267366,-405.8407951706862
-660.876,-408.54022,-674.3288226169054,-405.2837855221516
-658.2804,-408.88193,-670.9991430248141,-404.61595382544886
-655.67926,-409.17828,-667.7203724407868,-405.0426750994516
-653.07336,-409.4292,-665.9069039995975,-405.22392534408345
-650.4635,-409.6346,-665.0161543024185,-404.6225181787435
-647.8504,-409.79443,-662.7911180683126,-404.95363575096553
-645.2349,-409.90863,-659.7734843646615,-405.6056034110929
-642.61786,-409.97714,-657.3145828196198,-405.63161644643674
-640.0,-410.0,-654.9728749522853,-404.8217091546534
-637.38214,-409.97714,-652.408133773165,-404.1558524104338
-634.7651,-409.90863,-649.355311465781,-404.23032365418806
-632.1496,-409.79443,-647.2904365202827,-405.2118314696533
-629.5365,-409.6346,-644.8417613074821,-405.2143807588746
-626.92664,-409.4292,-641.9699936077396,-404.7608503082914
-624.32074,-409.17828,-637.7012438837436,-404.0890084151204
-621.7196,-408.88193,-633.6027075986345,-404.1868911980381
-619.124,-408.54022,-630.377217945783,-405.0807763343732
-616.53485,-408.15326,-627.6952995364868,-404.8226694874031
-613.95276,-407.72116,-624.3017851793386,-404.2027807393436
-611.37866,-407.24408,-621.2266322642397,-402.9284598778312
-608.81323,-406.72214,-618.9326343328263,-401.93757885324976
-606.2573,-406.15552,-616.277314150926,-401.8700932665785
-603.71173,-405.54437,-613.9604399776218,-401.631052415873
-601.1771,-404.8889,-610.1747731136483,-400.59613830428816
-598.6544,-404.18924,-606.10059454134,-401.16008135598895
-596.1442,-403.4457,-603.5134769819849,-399.94985852664365
-593.64746,-402.65848,-601.6921743353403,-399.48919395488025
-591.1648,-401.8278,-599.4151686934085,-400.0655917618465
-588.69696,-400.9539,-597.1960946659174,-400.48026472942706
-586.2448,-400.03708,-594.7683050377123,-401.1221884410154
-583.809,-399.07758,-593.0414126051029,-401.49900498478183
-581.3903,-398.0757,-589.8027437754889,-400.946271248769
-578.9895,-397.03183,-586.9994594804797,-400.6385753546911
-576.60724,-395.94617,-584.072603605125,-400.9105215252728
-574.2443,-394.8191,-582.1146752840809,-401.30934865216545
-571.9014,-393.65097,-581.2183642114076,-401.3151287986502
-569.5793,-392.44214,-579.4240010745697,-400.7501139496683
-567.27856,-391.19296,-576.938307750825,-400.06391385629985
-565.0,-389.9038,-574.7061821358756,-399.6417498631545
-562.74426,-388.5751,-572.3192085677085,-400.35901458117564
-560.5121,-387.2072,-569.8334747483773,-400.75612540728497
-558.30414,-385.8006,-567.2398210678894,-399.41550376670966
-556.1211,-384.35562,-564.8464601864721,-398.4848605009299
-553.96356,-382.8728,-563.4824425427281,-397.522946680444
-551.8322,-381.35254,-561.9480792645512,-395.60470564179
-549.7277,-379.79532,-560.333918800093,-394.63734073524995
-547.65076,-378.2016,-558.7190823753534,-393.53132474214596
-545.6019,-376.5719,-556.8939364485316,-392.64127144574127
-543.58185,-374.90668,-555.2830855722251,-391.380392636424
-541.5911,-373.20645,-554.0022705720414,-391.19226626986136
-539.63043,-371.4717,-551.8854907414946,-389.9920599294984
-537.70026,-369.70306,-551.1298833565138,-388.11075909151214
-535.8013,-367.90097,-549.8496956131092,-386.24481615008153
-533.93396,-366.066,-547.9737751615122,-384.3624726134509
-532.09906,-364.19876,-547.0872660404395,-383.0623978822849
-530.29694,-362.29974,-545.04284317006,-381.3155631376636
-528.52826,-360.3696,-542.824895128137,-381.4646006569072
-526.7936,-358.40884,-541.6592464223779,-381.27096515261013
-525.0933,-356.41815,-540.4580129571026,-380.3129646990803
-523.4281,-354.39807,-539.638393111983,-378.3087521930841
-521.7984,-352.3492,-538.4298957723543,-375.93673602555987
-520.20465,-350.27225,-537.4844474747896,-375.3267005977978
-518.64746,-348.1678,-536.5244687674821,-374.68476238052415
-517.1272,-346.03647,-535.0304002386869,-374.65932468847336
-515.64435,-343.87894,-533.826898508823,-373.61446618251773
-514.1994,-341.69586,-533.0906279109919,-373.6421219068545
-512.7928,-339.48788,-532.2337762247166,-372.28242253770225
-511.4249,-337.2557,-531.0921471536174,-370.0366896065792
-510.0962,-335.0,-530.0352312537274,-368.03455287817945
-508.80704,-332.72144,-528.4117244945285,-364.87416360012685
-507.55786,-330.42075,-526.9539240842615,-363.2992303186712
-506.34903,-328.09857,-525.9582504574623,-361.9135568985749
-505.1809,-325.75568,-524.2315763618097,-360.3953387032229
-504.05383,-323.39273,-523.2893896847352,-358.56300579394536
-502.96817,-321.0105,-521.5804249854147,-356.17577040525055
-501.9243,-318.60968,-520.0827130099918,-354.0070714429242
-500.92242,-316.19098,-519.1008774653965,-350.7082522283824
-499.96292,-313.7552,-517.8142724787447,-348.1210202899203
-499.0461,-311.303,-516.7718775647822,-344.79064051341163
-498.1722,-308.83524,-515.3522596320264,-342.01303525620136
-497.34152,-306.35254,-514.6893031191638,-339.5904380036341
-496.5543,-303.85574,-513.27870541343,-336.2703310112802
-495.81076,-301.3456,-512.0233390443477,-332.92844989490743
-495.1111,-298.82285,-510.8801109950644,-329.74875892899905
-494.45563,-296.2883,-509.8316892090637,-326.3160988830545
-493.84448,-293.74265,-508.6110781152631,-322.7080875573388
-493.27786,-291.18677,-507.40933665070287,-320.127501014453
-492.75592,-288.62134,-507.03911987673564,-318.35207780460405
-492.27884,-286.04724,-506.72021663727986,-315.95683461391013
-491.84674,-283.46518,-506.4541767210722,-314.46911649742805
-491.45978,-280.87598,-505.6782295948249,-312.2430203539708
-491.11807,-278.2804,-504.63488029040303,-309.6292858064885
-490.82172,-275.67926,-503.8165629167104,-306.97112212280143
-490.5708,-273.07336,-502.97466719078994,-303.97189555702556
-490.3654,-270.46347,-502.02018559833846,-300.56113148665463
-490.20557,-267.8504,-502.122886375855,-298.58097817481
-490.09137,-265.23492,-501.1968255822612,-296.37537673340375
-490.02286,-262.61786,-499.911434202149,-293.13347682507
-490.0,-260.0,-498.7942533884247,-291.11951936406456
-490.02286,-257.38214,-498.4098729714602,-288.91835481456934
-490.09137,-254.76508,-497.9529557259035,-286.7017638737387
-490.20557,-252.14961,-497.6222913833617,-284.3835451651911
-490.3654,-249.53653,-497.03551546667705,-282.03144936058857
-490.5708,-246.92664,-496.9550680659435,-278.9242932039191
-490.82172,-244.32072,-496.6229109377089,-276.9602365720858
-491.11807,-241.7196,-496.44598428932227,-274.41904836303695
-491.45978,-239.12404,-496.4811135793407,-272.1812673307106
-491.84674,-236.53484,-495.92302635127294,-269.51777383018026
-492.27884,-233.95277,-495.16770320921154,-266.9841654467791
-492.75592,-231.37865,-494.93199002578876,-264.4194391952569
-493.27786,-228.81325,-494.90093367544216,-261.4190787997883
-493.84448,-226.25734,-494.91295743803636,-258.1633881610443
-494.45563,-223.71172,-494.9042930599677,-255.93048112045582
-495.1111,-221.17714,-495.45934265895005,-253.15862498128863
-495.81076,-218.6544,-495.7339348320108,-250.3726106385754
-496.5543,-216.14424,-495.4860892982947,-247.32240896083562
-497.34152,-213.64745,-495.6497863232301,-244.13278171395734
-498.1722,-211.16478,-496.0217096268092,-241.2408989196499
-499.0461,-208.69698,-496.9813977402756,-237.91890281742266
-499.96292,-206.24481,-497.93917557041834,-234.49223223756294
-500.92242,-203.809,-498.35598461775635,-231.22457352042974
-501.9243,-201.39034,-498.8189846464449,-228.12926568564018
-502.96817,-198.9895,-499.93653284880247,-225.14251699830442
-504.05383,-196.60725,-500.5975001637772,-222.50268280805147
-505.1809,-194.24432,-501.41464876199984,-219.37080077566625
-506.34903,-191.90143,-501.7324418130521,-217.12916753373997
-507.55786,-189.57927,-502.0670234563108,-215.1377813420788
-508.80704,-187.27856,-502.49395506407393,-212.91040696256331
-510.0962,-185.0,-503.3504865290104,-210.86925681020415
-511.4249,-182.7443,-503.9274454706286,-207.95931529486586
-512.7928,-180.51212,-504.8296657905064,-205.43370272061128
-514.1994,-178.30414,-505.48771464447265,-203.21048013930186
-515.64435,-176.12106,-506.63889438363015,-200.3442714911663
-517.1272,-173.96353,-507.2597672409938,-197.76379706547652
-518.64746,-171.83221,-508.6221428379002,-195.5347032186558
-520.20465,-169.72775,-509.83764837289135,-192.27346107746695
-521.7984,-167.65077,-511.14852978621474,-189.36068554951265
-523.4281,-165.60194,-512.982710059546,-186.78867540370015
-525.0933,-163.58186,-513.5974488215484,-184.3602917166046
-526.7936,-161.59114,-514.6448142564255,-181.88156773947378
-528.52826,-159.6304,-515.8928965170587,-179.587185775919
-530.29694,-157.70024,-516.7864870186222,-177.31617559714394
-532.09906,-155.80124,-517.4386287431428,-175.19143909173465
-533.93396,-153.93398,-518.614613730036,-173.3710301483023
